Key,Value
300110642,El Tugurio de la Vieja Carolabyth
301159228,Aldingbrone
302207825,Santuario de Ephen
303256404,Anivor
304304984,El Viejo Tugurio de Masterham
305353563,Horcart
306402141,Penwood
307450722,El Cementerio de Wicksly
308499304,Las Tumbas de Yeomton
309548749,Salón Kingham
310597329,Ruinas de la Torre de Hawkston
311645917,Campo de Wildercester
312694549,Deerdale
313743137,Aldwark
314791718,Granja de la Vieja Gwynyvyra
315840304,Granja Yeomford
316888884,Salón Lammont
317937462,Mansión Hearthsly
318986056,Broadwood
320035511,La Guarida de Darkovus
321084108,Taberna El Zorro y la Mazmorra
322132689,Broadwold
323181270,El Viejo Hogar de Hawkston
324229857,La Plantación Woodfield
325278437,Longing
326327032,La Fortaleza de Wickham
327375611,El Nido de Grumerus
328424193,La Alquería Coppersley
329472773,Catedral de Kirkmarket
330521362,Renacimiento Sagrado de Akatosh
331569940,La Vieja Choza de Wicksly
332618530,Catedral de Kirktale
333667111,Mansión Moorfield
334715689,Longbury
335764268,Gothborne
336812846,El Tugurio de la Vieja Carolyvyra
337861431,El Tugurio de la Vieja Carolona
338910884,Refugio de Strenner
339959465,Easttale
341008044,Corte de Charenbury
342056641,Estrella Bendita de Akatosh
343105222,Vermdred
344153808,La Cábala de Chrystara
345202389,Charwych
346250967,Ídolo Eterno de Akatosh
347299546,Mermoth
348348124,Cathbrone
349396710,La Cábala de Morgyn
350445297,Penbridge
351493914,Mervale
352543374,El Viejo Tugurio de Greensly
353591967,Santuario de Jhim Sei
354640549,El Viejo Tugurio de Woodford
355689131,Aldbeth
356737713,Eastvale
357786313,El Viejo Hogar de Elayne
358834899,Páramo de Penville
359883483,Stokshire
360932061,La Casona Baaliblanxiah
361980669,La Fortaleza de Ashing
363029247,Posada El Murciélago y la Cabra
364077833,Las Minas de Mordard
365127279,El Túnel de Mordynak
366175864,Páramo de Burgwold
367224442,Altar Silencioso de Akatosh
368273026,Fin de Eastgate
369321617,Longhope
370370204,Salón Whitecroft
371418782,Granja Buckingsley
372467381,La Ciudadela de Kingston
373515960,La Alquería Ashhouse
374564541,El Viejo Tugurio de Wickford
375613132,Corte de Wickfield
376661710,Upfort
377710295,La Guarida de Nebuchivor
378758878,Knightstale
379807456,Las Tumbas de Moorsmith
380856042,La Alquería Buckingham
381904620,El Viejo Hogar de Buckingcroft
382953199,Charcroft
384002644,Ascensión Sangrante de Akatosh
385051236,Santuario de Vigryl
386099815,Aldwych
387148399,El Culto de Lysyn
388196987,Torre Copperwing
389245566,El Tugurio de la Vieja Chrystorya
390294183,Las Criptas de Greenfield
391342763,Mansión Kingcroft
392391353,Burglech
393439947,Ruinas del Salón Gaerston
394489410,Granja Hearthston
395538016,Posada El Ciervo de la Reina
396586601,La Alquería Kingford
397635181,Huerto de Wickham
398683763,Taberna El Lince y el Puercoespín
399732347,Las Minas de Dunastyr
400780931,Catedral de Singhead
401829509,Whitepath
402878089,Fontbrone
403926677,Corte de Baelhead
404975261,El Viejo Tugurio de Ashfield
406023862,Refugio de Strenner
407072444,Las Tumbas de Yeomsley
408121904,El Viejo Hogar de Buckinghouse
409170488,Posada El Foso de Oro
410219072,Salón Magnovaus
411267650,Kirkwood
412316249,Refugio La Pluma y la Marmota
413364829,Catedral de Stokworth
414413413,Luz Silenciosa de Akatosh
415461992,La Plantación Moorsmith
416510582,Distrito de Midcastle
417559160,Baelcroft
418607739,Santuario de Jode
419656320,La Choza de la Vieja Buckington
420704907,Castillo Bedane
421753498,Castillo Yeomsly
422802080,Refugio de Strenner
423851566,El Viejo Tugurio de Mooring
424900153,La Alquería Copperston
425948731,Longgate
426997309,Riphope
428045909,El Cementerio de Mastering
429094488,Warwall
430143066,Páramo de Midley
431192582,La Torre de Woodsmith
432241176,Aldea de Cromwick
433289759,El Viejo Hogar de Hearthford
434338345,Morirugoth
435386924,Charmont
436435503,Mansión Greensly
437484084,Charenidge
438532666,Ídolo Temeroso de Akatosh
439581258,Penhope
440629849,Midvale
441678427,El Cementerio de Mooring
442727005,El Cementerio de Moorhouse
443775583,Mansión Hearthton
444824181,Salón Kingsmith
445873656,Páramo de Ripcart
446922237,La Casa de Copperhart
447970848,Salón Woodsmith
449019429,Corte de Holhead
450068008,Ipscastle
451116586,Pub El Rata y el Pillo
452165164,Colina de Oxworth
453213743,Fin de Grimtale
454262331,Taberna El Lobo Blanco
455310923,La Alquería Hawkhart
456360407,La Alquería Yeomfield
457408995,Granja de la Vieja Elabyth
458457575,Palacio de Ashsly
459506154,Campo de Grimlech
460554733,Brezal de Chesterdale
461603318,Páramo de Blackbrone
462651896,La Plantación Hawkcroft
463700486,Las Tumbas de Mastersmith
464749067,Jardín de Charwood
465797661,Pub El Cazador Gritón
466846247,Huerto de Buckinghouse
467894827,Santuario de Mai
468943413,Granja de la Vieja Barbyvyra
469991991,La Casa de Correhius
471040574,Gallomoth
472090073,Longwell
473138658,Las Bóvedas de Woodhart
474187243,Renacimiento Bendito de Akatosh
475235824,Hezirker
476284412,La Torre de Mastering
477332990,El Viejo Hogar de Buckingston
478381570,Ruinas de la Mansión Hearthhouse
479430151,Whiteley
480478730,La Cabaña de Masterham
481527317,Corte de Fontcastle
482575897,Taberna La Espada de la Suerte
483625391,La Choza de la Vieja Evelyvyra
484673990,La Fortaleza de Woodfield
485722574,Vangate
486771153,Fin de Grayton
487819733,La Vieja Choza de Gaersly
488868314,Hostal El Pájaro del Diablo
489916892,Tamton
490965471,El Tugurio de la Vieja Chrystausa
492014068,El Tugurio de la Vieja Ysolda
493062660,La Plantación Kinghouse
494112148,El Viejo Tugurio de Greenton
495160730,La Cábala de Elabyth
496209331,Deervale
497257920,Jardín de Ripwick
498306521,Ruins of Corte de Wickford
499355102,Hostal El Gnomo de Plata
500403688,Broadlech
501452279,Ídolo Sagrado de Akatosh
502500864,Palacio Kinghart
503550334,Wilderidge
504598934,Ruinas de la Torre de Greensly
505647518,Luz Gentil de Akatosh
506696101,El Cementerio de Hearthham
507744682,Posada El Pícaro y la Calavera
508793298,Páramo de Burgdale
509841879,Tamwell
510890466,Upton
511939060,La Vieja Choza de Wicksly
512987638,El Cementerio de Masterford
514036216,Taberna La Calavera Oxidada
515085675,La Alquería Woodsley
516134281,Stokwych
517182859,Holford
518231445,El Foso de Uthyctor
519280023,Ruinas de la Alquería Ashsly
520328603,La Ciudadela de Masterford
521377183,Peñasco de Upbeth
522425763,La Alquería Wickford
523474343,El Viejo Hogar de Morgara
524522921,Granja de la Vieja Morgyn
525571499,El Viejo Hogar de Copperston
526620080,Refugio El Enano y el Gato
527668678,El Claustro de Balith
528717262,Hondonada de Tunwell
529766736,Monumento a Divad
530815338,La Fortaleza de Greenton
531863918,Palacio de Masterton
532912501,La Alquería Moorham
533961081,Cathpath
535009665,La Choza de la Vieja Evelorya
536058262,Castillo Ashham
537106848,Laboratorio Perastyr
538155462,Burgbeth
539204041,Granja Gaerhouse
540252619,La Vieja Choza de Gaerfield
541302070,Chestertower
542350676,Santuario de Jone
543399256,Broadville
544447856,Campo de Knightsway
545496442,Broadcester
546545028,Knightsleigh
547593626,El Viejo Hogar de Lysara
548643104,Burggate
549691702,Las Tumbas de Yeomsmith
550740286,Knightswold
551788878,La Tradición de Elyrrya
552837477,Mansión Kingsmith
553886058,Ascensión Sagrada de Akatosh
554934674,La Plantación Greenhart
555983255,El Campo de Entierro de Moorston
557032738,Cathworth
558081322,Torre Woodcroft
559129914,Mansión Yeomhart
560178495,Salón Kirkborne
561227098,Fontshire
562275685,Brezal de Whitewich
563324290,Monumento al Sabio
564373745,El Tugurio de la Vieja Gwynyssa
565422323,Bosque de Wardale
566470902,Merbrone
567519518,Brezal de Ipsmont
568568105,Huerto de Hearthwing
569616689,El Cementerio de Copperford
570665279,El Templo de Maelon
571713864,Granja de la Vieja Morgolda
572762443,El Viejo Hogar de la Vieja Morgyvyra
573811028,Grimmore
574859617,Campo de Chestertower
575908195,El Viejo Hogar de Yeomsmith
576956780,Oráculo Cantor de Akatosh
578006207,La Plantación Wickcroft
579054793,Peñasco de Tamvale
580103412,Taberna El Bárbaro Gritón
581151992,Laboratorio Trististair
582200578,La Fortaleza de Mastercroft
583249160,Deerwall
584297739,Tunbury
585346331,Laboratorio Bedyrick
586394913,Granja de la Vieja Carolyrrya
587443502,Pentale
588492095,La Choza del Viejo Ashhart
589540687,Laboratorio Perywyr
590589265,Reydale
591638703,El Aviario de Yagrator
592687304,Granja de la Vieja Chrystabyth
593735892,Taberna El Perro Aullador
594784471,El Viejo Tugurio de Copperhouse
595833054,Sashnorog
596881645,Salón Buckinghart
597930241,Colina de Wilderwall
598978822,La Fortaleza de Uthard
600027407,Singdale
601075995,El Viejo Hogar de Masterton
602124573,Aldinglech
603173182,Castillo Coppersley
604222632,Luz Juvilosa de Akatosh
605271219,Refugio El Castor y el Cervatillo
606319797,Redentor Gentil de Akatosh
607368397,Salón Merhope
608416975,Palacio Gaerston
609465553,Santuario de Jephre
610514136,Blackcroft
611562721,La Choza de la Vieja Vannyna
612611303,El Cementerio de Mastersly
613659891,Jardín de Chestermarket
614708490,Jardín de Crommoth
615757082,Lamford
616805663,El Tugurio de la Vieja Vyctyn
617854241,La Cábala de Morgona
618902820,Mansión Gaerfield
619952262,Lechería de Penwall
621000851,Bosque de Chesterhead
622049447,La Alquería Yeomhouse
623098080,Torre Yeoming
624146664,Taberna El Dragón de la Reina
625195242,El Viejo Hogar de la Vieja Elyzabyth
626243820,Hostal El Pícaro Gritón
627292406,Palacio Greenwing
628341006,Páramo de Tamtale
629390437,El Viejo Hogar de Woodhart
630439035,Wayrest
631487617,Corte de Yeomhouse
632536201,Hostal El Lince y el Tejón
633584780,Relicario de Raen
634633369,Penton
635681956,La Cabaña de Wickcroft
636730544,Mansión Wickhouse
637779127,Salón Knightspath
638827707,Comunas de Gallomont
639876294,Catedral de Longway
640924877,Granja de la Vieja Gwynyssa
641974347,La Vieja Choza de Yeomhart
643022948,Hondonada de Merwark
644071526,Ruinas de la Mansión Woodhouse
645120120,Brezal de Arkbrone
646168700,Posada El Rata y el Ogro
647217287,El Cementerio de Kinghouse
648265870,Árbol Sangrante de Akatosh
649314449,Midwich
650363029,Castillo Hearthton
651411624,El Viejo Tugurio de Copperfield
652460202,Huerto de Buckingsley
653508780,El Templo de Dispebeus
654557360,La Penitenciaría de Alabywyr
655605939,La Alquería Moorcroft
656654530,El Viejo Hogar de Ashhart
657703128,Fin de Charenville
658751713,Midmarket
659801171,Ruinas de la Choza de la Vieja Barbyna
660849754,La Cabaña de Moorton
661898332,La Cabaña de Copperhart
662946910,Campo de Tamway
663995501,El Cementerio de Kinging
665044082,La Alquería Buckingford
666092660,Santuario de Baalebrululla
667141255,Oráculo Infinito de Akatosh
668189836,Brezal de Lamdale
669238414,La Guarida de Magnuloth
670287009,La Penitenciaría de Theodyval
671335588,Hondonada de Cathbeth
672384176,La Alquería Coppering
673432754,Blackbeth
674481341,Mansión Greenhart
675529923,Colina de Charening
676579356,La Alquería Gaerham
677627968,El Viejo Tugurio de Gaering
678676558,El Aquelarre de Ysara
679725143,Santuario de Jhim Sei
680773727,Ruinas de la Mansión Coppersley
681822307,El Viejo Hogar de Ysyn
682870898,Ascensión Perpetua de Akatosh
683919484,La Alquería Kinghart
684968095,El Viejo Hogar de Greensley
686016686,Jardín de Whitepath
687066143,El Viejo Hogar de Gaerwing
688114724,Hortown
689163307,El Nido de Azirthrac
690211896,Presagio Perpetuo de Akatosh
691260499,Stokmarket
692309088,La Choza de la Vieja Ysanna
693357676,El Cementerio de Gaersly
694406258,Amanecer Cantor de Akatosh
695454839,Aldingcastle
696503418,Colina de Ipstale
697552002,La Fortaleza de Masterston
698601455,Aldingshire
699650053,Profeta Eterno de Akatosh
700698634,El Tugurio de la Vieja Elyssa
701747214,El Cementerio de Moorcroft
702795792,La Alquería de Ashford
703844373,Posada El Tejón Muerto
704892954,El Viejo Tugurio de Wicking
705941534,La Alquería de Hawkfield
706990115,Refugio El Goblin Inquieto
708038693,Mártir Silencioso de Akatosh
709087274,Santuario de Marebranxa
710135873,Catedral de Penhead
711184458,El Viejo Hogar de la Vieja Carolorya
712233038,La Plantación de Copperford
713281618,El Viejo Hogar de Ashsly
714330198,La Fortaleza de Greenhouse
715378789,Distrito de Cathmore
716427372,Ídolo Plañidero de Akatosh
717475955,La Alquería de Moorsley
718524536,La Choza de la Vieja Evelayne
719573115,Pub El Ciervo Negro
720621694,La Torre de Moorton
721670272,Colina de Charenwold
722719727,Mansión Ashcroft
723768315,Corte de Mertale
724816895,El Tugurio de la Vieja Vannona
725865476,Catedral de Whitetale
726914076,Colina de Uphead
727962694,Campo de Horwold
729011272,La Alquería Copperhouse
730060778,Salón de Cathbrone
731109361,El Viejo Hogar de la Vieja Carolyrrya
732157939,Las Tumbas de Gaering
733206518,El Reformatorio Agryrick
734255097,Refugio El Sacerdote Sediento
735303677,Santuario de Jode
736352255,Relicario de Raen
737400841,Reyshire
738449420,Hostal El Enano y el Foso
739498004,La Alquería de Kingcroft
740546588,La Cabaña de Greensmith
741595167,Torre Uthistyr
742643752,Sekotrugoth
743692332,Relicario de Raen
744740916,Palacio Mastersly
745789494,Peñasco de Oxbury
746838072,Castillo Copperston
747886651,Salón Hearthhart
748935230,La Plantación de Kingcroft
749984716,Vancastle
751033296,Aldea de Gothcart
752081879,La Red de Tricerrock
753130476,La Fortaleza de Hearthhouse
754179071,Longvale
755227649,Salón Yeomhouse
756276235,Salón de Broadshire
757324822,Aldea de Cathwold
758373431,La Alquería Hearthsmith
759422902,Salón de Charidge
760471482,El Viejo Hogar de la Vieja Elyzanna
761520065,El Aquelarre de Belladyn
762568653,Easttower
763617232,Salón Warville
764665820,La Casa de Moorwing
765714402,Ídolo Plañidero de Akatosh
766762992,Distrito de Chesterwall
767811573,Torre Hawkham
768860152,La Fortaleza de Wickfield
769908736,Hostal El Zorro y el Ogro
770957318,La Excavación de Dunyctor
772005897,Ruinas de la Cabaña de Woodham
773054482,Hostal El Ciervo de Plata
774103063,La Choza de la Vieja Gwynyssa
775152570,Granja de la Vieja Carolayne
776201153,Brezal de Fontwell
777249734,Santuario de Q'Olwen
778298316,Ruinas del Huerto de Hearthfield
779346894,Whitedale
780395492,Santuario de Jhim Sei
781444088,La Cantera de Mordynak
782493572,Pub El Puercoespín Risueño
783542156,Eastwold
784590737,El Viejo Hogar de la Vieja Barbona
785639316,Refugio El Hada Carmesí
786687915,Mansión Wicksmith
787736509,Campo de Aldingmarket
788785087,Graywold
789833667,El Cementerio de Gaercroft
790882248,Hostal El Ratón y el Castillo
791930832,La Ermita de Maelither
792979410,Ascensión Infinita de Akatosh
794027996,Refugio Djen
795076580,Eastwark
796125162,La Choza de la Vieja Lysyn
797173743,El Asilo Agryctor
798223223,Chardale
799271812,Refugio Djen
800320394,El Tugurio de la Vieja Elyzyssa
801368973,Hostal El Rata Almizclera Oxidada
802417553,Arkshire
803466140,Lechería de Cathway
804514738,Huerto de Gaerwing
805564257,Renacimiento Interior de Akatosh
806612838,Taberna El Abismo Muerto
807661431,Páramo de Longidge
808710024,Tunmarket
809758602,Broadborne
810807180,Jardín de Galloing
811855758,Ipsdale
812904336,Pub El León y la Jarra
813952914,Santuario de Vigryl
815001493,El Círculo de Evelolda
816050079,La Ciudadela de Woodham
817098663,La Cabaña de Hearthhart
818147243,Knightswick
819196748,Salón Hawksley
820245339,Salón Vanhope
821293921,Hondonada de Fontgate
822342500,Páramo de Burgwall
823391078,Palacio Woodwing
824439680,El Tugurio de la Vieja Barbabyth
825488258,Huerto de Ashsly
826536853,El Tugurio de la Vieja Belladanna
827585435,El Foso de Edworyan
828634016,La Fortaleza de Hawkford
829683539,Renacimiento Gentil de Akatosh
830732131,El Viejo Hogar de la Vieja Evelanna
831780721,La Torre de Buckington
832829304,La Plantación Buckingsley
833877887,Santuario de Mai
834926475,La Abadía de Demanxessa
835975054,Oráculo Plañidero de Akatosh
837024560,La Cabaña de Moorston
838073153,Distrito de Cromcroft
839121742,Comunas de Singtower
840170324,Laboratorio Tristyrick
841218915,Ipsgate
842267498,Salón Ashfield
